date,franchise_level,benchmark_spy_level,interval_snapshot,interval_rebalance_date,interval_end_date,approved_weight_pct,priced_approved_weight_pct,unresolved_weight_pct,approved_holdings_count,priced_approved_holdings_count,unresolved_holdings_count
2008-01-23,91.2571256889695,91.55329428036151,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-01-24,92.00562411488632,92.32614850601311,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-01-25,90.93018723177208,90.99240267726128,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-01-28,92.30485021438558,92.49711700183516,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-01-29,93.28756130961435,92.95533172677224,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-01-30,92.65106004366268,92.27136196281413,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-01-31,96.21007208694456,93.95394099144487,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-01,98.80299265905879,95.46545574358366,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-04,96.40562001263253,94.26168428392457,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-05,94.38074914839618,91.73795941198331,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-06,92.87219791928905,90.99929888549613,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-07,93.89505915374313,91.60118461532566,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-08,92.74304783554005,91.01289974062595,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-11,93.1545912112722,91.47801067379785,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-12,94.48821557285844,92.32614850601311,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-13,96.63311233273217,93.26997122748676,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-14,94.56133643621244,92.449226666871,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-15,93.48666026914643,92.42872960350634,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-19,93.40803003440999,92.68858256102187,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-20,94.86204745074551,92.96222793500708,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-21,93.04683441437722,92.18937370935548,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-22,93.12180456383359,92.7569699593507,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-25,94.2869130225019,93.92654771984537,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-26,96.61374366930208,94.63101454716816,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-27,96.68784168811615,94.53523387723985,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-28,94.51630570729876,93.61190821913084,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-02-29,92.25152335705533,91.52590100876202,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-03,91.61308165584106,91.30704217797582,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-04,91.37271763319333,90.95820897809689,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-05,91.97720526362119,91.53270143632693,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-06,88.87204420262759,89.63815978514481,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-07,88.41353244366617,88.71483412703583,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-10,86.84185456377917,87.54535214721106,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-11,89.50164909252861,90.69145981234652,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-12,89.27079184731514,89.84341776080117,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-13,90.5995606900156,90.04177952822275,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-14,88.89778637220658,88.646446728707,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-17,87.69538152220801,87.75051434219753,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-18,91.04768775523353,91.39592663966928,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-19,89.98586014893856,89.13205472524356,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-20,94.08849998802806,90.783026132798,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-24,96.66727150425854,92.59759092458997,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-25,97.12880330791369,92.68695428963308,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-26,95.54989448943309,91.55281537701188,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-27,93.90370853930959,91.26413243784792,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-28,92.27211810772397,90.39128319279118,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-03-31,92.99426905719278,90.70745518422456,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-01,97.00973446822806,93.89666415082775,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-02,96.89926353565347,93.95853846360144,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-03,96.32494988668874,94.19224329822653,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-04,96.07229971955105,94.08908751671375,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-07,95.85776660729198,94.13716941301774,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-08,95.00787230548895,94.04100562040972,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-09,93.17391431644974,93.36048396056903,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-10,94.09015832618141,93.49112879435124,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-11,91.88811383408432,91.67656400255927,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-14,90.96351881799643,91.36728821936073,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-15,91.24710784675159,91.5803044292813,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-16,93.30481919908,94.0615984644443,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-17,93.16869474080382,94.19904372579143,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-18,95.24915540492982,95.18194496059583,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-21,94.58105889726369,95.23012263756978,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-22,92.59237129928117,94.8107948646236,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-23,93.6604001374639,94.65955718680678,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-24,95.66286401390717,95.07198875151812,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-25,96.52492781757574,95.95173420480974,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-28,96.15089671317385,95.97242282951424,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-29,96.74315999628203,95.59437652530717,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-04-30,97.17315434668204,95.03070728277902,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-01,99.26618975603886,96.99650975238782,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-02,98.79071695852794,97.26459984751719,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-05,98.30923775110809,96.79719017826699,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-06,98.34165691652676,97.63574994348942,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-07,96.7643714788752,95.89675610027088,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-08,96.74701076342788,95.64935462984603,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-09,96.50557933649935,95.47062789975979,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-12,98.65200549622097,96.5428924996073,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-13,99.41098538454601,96.55658913540705,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-14,99.17006790069864,96.75590870952789,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-15,99.90509357096077,97.96561857072254,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-16,99.07792919374074,98.05498193576565,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-19,98.40808616213305,98.32307203089502,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-20,96.85419733641312,97.5257937344117,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-21,94.03750686869745,95.87616325623628,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-22,94.6213568730377,95.88995567270597,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-23,93.08164658109497,94.60457908226793,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-27,94.42947307793624,95.30569358614322,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-28,95.42386819753057,95.74561420312399,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-29,96.40487324503488,96.22672050817393,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-05-30,96.31307328868421,96.46732155103386,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-02,93.83910190773716,95.47062789975979,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-03,93.71814088100015,94.91385486546648,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-04,94.64971917656001,94.86577296916245,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-05,96.15062269547677,96.76280491776272,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-06,92.16657742796932,93.67665595200239,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-09,91.1139011442856,93.90356035906258,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-10,91.6843874983769,93.4361506898124,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-11,89.28842499081786,92.06150651500118,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-12,90.14816460905692,92.41196798626889,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-13,91.58087162029472,93.58049215939437,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-16,92.58956843146976,93.63547026393321,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-17,91.3611419742234,93.18185301115271,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-18,90.59461958608101,92.27452272492175,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-19,91.70856601950614,92.3913751422343,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-20,89.03983283480429,90.89183297383656,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-23,87.10464913836945,90.80208648611372,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-24,86.33821394047008,90.62249772999812,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-25,88.28376420453125,91.05073310524764,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-26,85.35753268646093,88.5777719883684,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-27,84.54579805857854,88.09427116657025,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-06-30,83.75690508103557,88.40507944048764,2007-12-31,2007-12-31,2008-06-30,86.84000000000006,86.84000000000006,13.36,52,52,8
2008-07-01,81.33165695818909,88.68140667323084,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-02,78.85679723075097,87.16165478347823,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-03,79.03709380065376,87.25149705187098,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-07,79.03983183716888,86.36044947952784,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-08,82.23826365287057,87.8938980050802,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-09,79.32189956097905,86.20154934811677,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-10,78.22074860484052,86.55383065211312,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-11,76.92886445935333,85.54526019776793,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-14,75.11972652065607,84.7716397267569,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-15,74.6699248944106,83.5765843080613,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-16,77.82246075709517,85.62820625792585,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-17,80.31983113098711,86.4847727890948,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-18,80.07998960547205,87.0235390574416,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-21,79.73261222945676,87.07190829575539,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-22,83.38705308069781,88.05969434472614,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-23,85.56730622168017,88.53629895828944,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-24,82.7548174935294,86.6988425863846,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-25,82.99836450406882,86.67815396168007,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-28,81.23479959653723,85.4071444717313,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-29,83.84754691494885,87.23080842716647,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-30,83.74098332505925,88.78504135809328,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-07-31,83.59633557343604,87.61067456410217,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-01,83.49093982752477,87.14786236700856,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-04,82.64849958493134,86.3396650741534,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-05,87.14980899190134,88.66761425676117,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-06,87.00269666926175,89.06136859083648,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-07,85.83421983048797,87.73499787366914,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-08,89.68496213442026,89.36528065651903,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-11,91.52304304585542,90.2909050507063,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-12,90.905678569663,89.35148824004935,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-13,90.09703549644584,88.81262619103263,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-14,91.52310008390091,89.48270775785114,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-15,91.86920148630102,89.9178393413355,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-18,89.83203863953067,88.68830288146569,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-19,87.59531062136337,87.72120545719945,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-20,87.64588095914296,88.12875220774444,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-21,86.54812802155757,88.2807561309207,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-22,88.923408418541,89.5586618291043,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-25,86.50341433264312,87.74198986257392,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-26,85.59732154352429,87.99753268994264,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-27,86.36409538134473,88.8540992211116,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-28,88.49516503949553,89.9317275384751,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-08-29,88.12723273409145,88.96463011420887,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-02,89.75753630944925,88.41197564872249,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-03,90.89863958412114,88.33602157746932,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-04,88.21502314525553,85.67657549623966,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-05,88.56445997804053,85.94591074007808,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-08,91.5819678589925,87.72120545719945,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-09,89.54613458126701,85.11702482251843,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-10,90.13022555419352,85.46240991827993,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-11,90.81348035988333,86.6988425863846,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-12,88.77401036609291,87.09949312869475,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-15,86.26016618017357,82.95487197955657,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-16,87.64837912496664,84.34330857083748,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-17,84.39889188784063,80.55096872569565,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-18,88.65917810162152,82.9410795630869,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-19,91.80778731568536,86.23497680192175,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-22,87.86212484849915,84.28258362610292,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-23,86.4190657801212,82.36505461413799,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-24,84.42021803630544,82.62902614046045,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-25,84.73316217640915,83.92129893913331,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-26,84.68498582977979,83.96305931122205,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-29,80.62165530718512,77.38359775183612,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-09-30,81.85637824154841,80.58640757356913,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-10-01,80.85226730808596,80.63506415389273,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-10-02,77.47937355739566,77.71011405562174,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-10-03,75.30789836102201,76.66102837789688,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-10-06,72.67700543418329,72.75633780692917,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-10-07,68.97655445423044,69.49787941596779,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-10-08,67.17023033176824,67.74710455034807,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
2008-10-09,61.5844300935876,63.01573101722904,2008-06-30,2008-06-30,2008-12-31,86.84000000000006,85.17000000000006,13.36,52,51,8
